Date,SSE,Shenzhen,MOEX_Russia,All_Ordinaries,ASX200,BEL20,Sensex,CBOEUK100,DOW30,CAC40,FTSE100,DAX,SP500,HangSeng,Nasdaq100,Jakarta,FTSE_KLCI,Euronext100,Nikkei225,NYSE ,Russell2000,STI,EuroStocks50,VIX,Nyse_Amex,Bovespa,5Y_US_Yield,TSX,3M_US_Yield,Kospi,Merval,IPC_Mexico,NZX50,TA125,10Y_US_Yield,TSEC,30Y_US_Yield,absolute
2022-07-05,3404.030029296875,12973.1103515625,2226.639892578125,6818.10009765625,6629.2998046875,3663.02001953125,53134.3515625,700.2100219726562,30967.8203125,5794.9599609375,7025.5,12401.2001953125,3831.389892578125,21853.0703125,11322.240234375,6703.26611328125,1440.81005859375,1124.0400390625,26423.470703125,14499.490234375,1741.3299560546875,3104.110107421875,3359.830078125,27.540000915527344,3798.159912109375,98295.0,2.815000057220459,18834.19921875,1.6299999952316284,2341.780029296875,92690.0,47503.21875,10965.169921875,1887.489990234375,2.809000015258789,14349.2001953125,3.0320000648498535,1
2022-07-06,3355.35009765625,12811.330078125,2221.8798828125,6784.2998046875,6594.5,3711.7099609375,53750.96875,708.22998046875,31037.6796875,5912.3798828125,7107.7998046875,12594.51953125,3845.080078125,21586.66015625,11361.849609375,6646.41015625,1420.8499755859375,1143.0699462890625,26107.650390625,14465.2900390625,1727.550048828125,3103.659912109375,3421.840087890625,26.729999542236328,3654.10009765625,98719.0,2.9509999752044678,18729.69921875,1.840000033378601,2292.010009765625,95076.0,47722.2890625,11134.3896484375,1882.6600341796875,2.9130001068115234,13985.509765625,3.11899995803833,1
2022-07-07,3364.39990234375,12935.849609375,2226.64990234375,6836.89990234375,6648.0,3768.530029296875,54178.4609375,717.8400268554688,31384.55078125,6006.7001953125,7189.10009765625,12843.2197265625,3902.6201171875,21643.580078125,11621.349609375,6652.5869140625,1418.68994140625,1168.489990234375,26490.529296875,14676.5,1769.5999755859375,3129.39990234375,3488.5,26.079999923706055,3800.590087890625,100730.0,3.053999900817871,19063.19921875,1.8530000448226929,2334.27001953125,102265.0,47374.37890625,11112.16015625,1914.77001953125,3.007999897003174,14336.26953125,3.194000005722046,1
2022-07-08,3356.080078125,12857.1298828125,2222.510009765625,6877.0,6678.0,3785.4599609375,54481.83984375,718.0900268554688,31338.150390625,6033.1298828125,7196.2001953125,13015.23046875,3899.3798828125,21725.779296875,11635.3095703125,6740.21923828125,1425.7900390625,1174.5400390625,26517.189453125,14642.330078125,1769.3599853515625,3131.260009765625,3506.550048828125,24.639999389648438,3753.43994140625,100289.0,3.1419999599456787,19022.900390625,1.843000054359436,2350.610107421875,105850.0,47582.109375,11169.240234375,1914.77001953125,3.1010000705718994,14464.5302734375,3.2690000534057617,1
2022-07-10,3356.080078125,12857.1298828125,2222.510009765625,6877.0,6678.0,3785.4599609375,54481.83984375,718.0900268554688,31338.150390625,6033.1298828125,7196.2001953125,13015.23046875,3899.3798828125,21725.779296875,11635.3095703125,6740.21923828125,1425.7900390625,1174.5400390625,26517.189453125,14642.330078125,1769.3599853515625,3131.260009765625,3506.550048828125,24.639999389648438,3753.43994140625,100289.0,3.1419999599456787,19022.900390625,1.843000054359436,2350.610107421875,105850.0,47582.109375,11169.240234375,1936.219970703125,3.1010000705718994,14464.5302734375,3.2690000534057617,1
2022-07-11,3313.580078125,12617.23046875,2162.340087890625,6792.60009765625,6602.2001953125,3772.6201171875,54395.23046875,716.5999755859375,31173.83984375,5996.2998046875,7196.60009765625,12832.4404296875,3854.429931640625,21124.19921875,11372.599609375,6722.14501953125,1425.7900390625,1167.739990234375,26812.30078125,14502.4296875,1732.010009765625,3131.260009765625,3471.68994140625,26.170000076293945,3675.2099609375,98212.0,3.049999952316284,18816.80078125,1.9529999494552612,2340.27001953125,104432.0,47369.890625,11106.1396484375,1922.760009765625,2.990999937057495,14340.5302734375,3.180000066757202,1
2022-07-12,3281.469970703125,12439.26953125,2133.77001953125,6786.7998046875,6606.2998046875,3738.8798828125,53886.609375,718.8599853515625,30981.330078125,6044.2001953125,7209.89990234375,12905.48046875,3818.800048828125,20844.740234375,11264.73046875,6718.2939453125,1426.0799560546875,1172.5,26336.66015625,14395.0400390625,1728.1800537109375,3145.77001953125,3487.050048828125,27.290000915527344,3645.929931640625,98271.0,3.0160000324249268,18678.599609375,2.11299991607666,2317.760009765625,103210.0,47651.51953125,11103.3896484375,1923.550048828125,2.9579999446868896,13950.6201171875,3.13700008392334,1
2022-07-13,3284.2900390625,12508.8896484375,2073.679931640625,6807.7998046875,6621.60009765625,3719.409912109375,53514.1484375,714.4600219726562,30772.7890625,6000.240234375,7156.39990234375,12756.3203125,3801.780029296875,20797.94921875,11247.580078125,6640.990234375,1411.3199462890625,1164.780029296875,26478.76953125,14340.2802734375,1726.0400390625,3128.68994140625,3453.969970703125,26.81999969482422,3624.89990234375,97881.0,3.0190000534057617,18615.19921875,2.322999954223633,2328.610107421875,102271.0,47461.3515625,11110.330078125,1914.2900390625,2.9040000438690186,14324.6796875,3.069000005722046,1
2022-07-14,3281.739990234375,12602.7802734375,2063.300048828125,6848.60009765625,6650.60009765625,3669.659912109375,53416.1484375,703.2100219726562,30630.169921875,5915.41015625,7039.7998046875,12519.66015625,3790.3798828125,20751.2109375,11251.1904296875,6690.0869140625,1420.06005859375,1148.93994140625,26643.390625,14171.240234375,1707.510009765625,3090.6298828125,3396.610107421875,26.399999618530273,3582.25,96121.0,3.062999963760376,18329.099609375,2.2730000019073486,2322.320068359375,100518.0,46741.30859375,11187.9697265625,1899.0,2.9600000381469727,14438.51953125,3.1040000915527344,1
2022-07-15,3228.06005859375,12411.009765625,2109.52001953125,6798.0,6605.60009765625,3703.760009765625,53760.78125,714.6400146484375,31288.259765625,6036.0,7159.0,12864.7197265625,3863.159912109375,20297.720703125,11452.419921875,6651.90478515625,1418.43994140625,1168.9599609375,26788.470703125,14449.6796875,1744.3699951171875,3099.14990234375,3477.199951171875,24.229999542236328,3623.06005859375,96551.0,3.0510001182556152,18394.5,2.240000009536743,2330.97998046875,104223.0,47075.87109375,11122.6103515625,1899.0,2.930000066757202,14550.6201171875,3.0940001010894775,1
2022-07-17,3228.06005859375,12411.009765625,2109.52001953125,6798.0,6605.60009765625,3703.760009765625,53760.78125,714.6400146484375,31288.259765625,6036.0,7159.0,12864.7197265625,3863.159912109375,20297.720703125,11452.419921875,6651.90478515625,1418.43994140625,1168.9599609375,26788.470703125,14449.6796875,1744.3699951171875,3099.14990234375,3477.199951171875,24.229999542236328,3623.06005859375,96551.0,3.0510001182556152,18394.5,2.240000009536743,2330.97998046875,104223.0,47075.87109375,11122.6103515625,1925.699951171875,2.930000066757202,14550.6201171875,3.0940001010894775,1
2022-07-18,3278.10009765625,12532.650390625,2096.419921875,6888.0,6687.10009765625,3750.68994140625,54521.1484375,719.530029296875,31072.609375,6091.91015625,7223.2001953125,12959.8095703125,3830.85009765625,20846.1796875,11360.0498046875,6659.2529296875,1429.5400390625,1184.6600341796875,26788.470703125,14403.1796875,1738.4200439453125,3121.760009765625,3511.860107421875,25.299999237060547,3678.969970703125,96916.0,3.069999933242798,18595.599609375,2.259999990463257,2375.25,105441.0,46923.19921875,11163.6298828125,1944.25,2.9600000381469727,14719.6396484375,3.134999990463257,1
2022-07-19,3279.429931640625,12494.76953125,2071.280029296875,6853.0,6649.60009765625,3790.110107421875,54767.62109375,727.4000244140625,31827.05078125,6201.22021484375,7296.2998046875,13308.41015625,3936.68994140625,20661.060546875,11713.150390625,6736.091796875,1428.760009765625,1203.3199462890625,26961.6796875,14766.599609375,1799.3199462890625,3117.7900390625,3587.43994140625,24.5,3825.72998046875,98245.0,3.1500000953674316,18937.69921875,2.450000047683716,2370.969970703125,107185.0,47259.23046875,11238.26953125,1941.8499755859375,3.0190000534057617,14694.080078125,3.178999900817871,1
2022-07-20,3304.719970703125,12573.1201171875,2075.239990234375,6975.2001953125,6759.2001953125,3773.89990234375,55397.53125,724.75,31874.83984375,6184.66015625,7264.2998046875,13281.98046875,3959.89990234375,20890.220703125,11897.650390625,6874.7431640625,1436.97998046875,1205.3900146484375,27680.259765625,14778.4697265625,1827.949951171875,3170.2900390625,3585.239990234375,23.8799991607666,3876.3798828125,98287.0,3.177999973297119,19020.69921875,2.378000020980835,2386.85009765625,106949.0,47132.48828125,11199.009765625,1963.469970703125,3.0360000133514404,14733.2197265625,3.1700000762939453,1
2022-07-21,3272.0,12455.1904296875,2053.639892578125,7018.39990234375,6794.2998046875,3759.969970703125,55681.94921875,723.5900268554688,32036.900390625,6201.10986328125,7270.5,13246.6396484375,3998.949951171875,20574.630859375,12059.6103515625,6864.130859375,1450.3199462890625,1208.93994140625,27803.0,14871.1298828125,1836.68994140625,3152.300048828125,3596.510009765625,23.110000610351562,3858.050048828125,99033.0,3.009999990463257,19062.900390625,2.359999895095825,2409.159912109375,112017.0,47416.37109375,11269.759765625,1984.0999755859375,2.9100000858306885,14937.7001953125,3.072999954223633,1
2022-07-22,3269.969970703125,12394.01953125,2096.75,7011.7998046875,6791.5,3738.949951171875,56072.23046875,726.6099853515625,31899.2890625,6216.81982421875,7276.39990234375,13253.6796875,3961.6298828125,20609.140625,11834.1103515625,6886.9619140625,1465.800048828125,1211.4300537109375,27914.66015625,14790.7900390625,1806.8800048828125,3181.340087890625,3596.489990234375,23.030000686645508,3787.239990234375,98925.0,2.872999906539917,18982.900390625,2.3550000190734863,2393.139892578125,113851.0,47264.859375,11263.1904296875,1984.0999755859375,2.7829999923706055,14949.3603515625,2.997999906539917,1
2022-07-24,3269.969970703125,12394.01953125,2096.75,7011.7998046875,6791.5,3738.949951171875,56072.23046875,726.6099853515625,31899.2890625,6216.81982421875,7276.39990234375,13253.6796875,3961.6298828125,20609.140625,11834.1103515625,6886.9619140625,1465.800048828125,1211.4300537109375,27914.66015625,14790.7900390625,1806.8800048828125,3181.340087890625,3596.489990234375,23.030000686645508,3787.239990234375,98925.0,2.872999906539917,18982.900390625,2.3550000190734863,2393.139892578125,113851.0,47264.859375,11263.1904296875,1976.989990234375,2.7829999923706055,14949.3603515625,2.997999906539917,1
2022-07-25,3250.389892578125,12291.58984375,2128.9599609375,7006.39990234375,6789.89990234375,3744.989990234375,55766.21875,728.8699951171875,31990.0390625,6237.5498046875,7306.2998046875,13210.3203125,3966.840087890625,20562.939453125,11782.669921875,6858.4072265625,1469.219970703125,1215.6400146484375,27699.25,14899.08984375,1817.77001953125,3180.469970703125,3604.159912109375,23.360000610351562,3896.239990234375,100270.0,2.9000000953674316,19104.5,2.3929998874664307,2403.68994140625,119508.0,47202.640625,11198.6796875,1966.6800537109375,2.819999933242798,14936.330078125,3.0490000247955322,1
2022-07-26,3277.43994140625,12408.5595703125,2192.419921875,7025.2001953125,6807.2998046875,3741.260009765625,55268.48828125,729.02001953125,31761.5390625,6211.4501953125,7306.2998046875,13096.9296875,3921.050048828125,20905.880859375,11562.5703125,6871.537109375,1463.68994140625,1213.47998046875,27655.2109375,14793.5498046875,1805.25,3192.1201171875,3575.360107421875,24.690000534057617,3940.739990234375,99772.0,2.884999990463257,18972.69921875,2.4749999046325684,2412.9599609375,120038.0,46674.30078125,11166.5595703125,1954.1500244140625,2.7869999408721924,14806.7802734375,3.009000062942505,1
2022-07-27,3275.760009765625,12399.6904296875,2196.219970703125,7038.10009765625,6823.2001953125,3752.0400390625,55816.3203125,733.5399780273438,32197.58984375,6257.93994140625,7348.2001953125,13166.3798828125,4023.610107421875,20670.0390625,12032.419921875,6898.2158203125,1470.7099609375,1224.699951171875,27715.75,15031.0400390625,1848.3399658203125,3205.139892578125,3607.780029296875,23.239999771118164,4013.669921875,101438.0,2.796999931335449,19254.599609375,2.382999897003174,2415.530029296875,126362.0,46842.921875,11135.0302734375,1971.0799560546875,2.7339999675750732,14921.58984375,3.002000093460083,1
2022-07-28,3282.580078125,12428.7197265625,2189.159912109375,7115.89990234375,6889.7001953125,3759.280029296875,56857.7890625,733.0599975585938,32529.630859375,6339.2099609375,7345.2998046875,13282.1103515625,4072.429931640625,20622.6796875,12162.58984375,6956.81689453125,1491.199951171875,1239.5799560546875,27815.48046875,15198.8095703125,1873.030029296875,3220.64990234375,3652.199951171875,22.329999923706055,4041.3798828125,102597.0,2.703000068664551,19456.69921875,2.308000087738037,2435.27001953125,127400.0,48112.26953125,11328.1904296875,1984.3399658203125,2.680999994277954,14891.900390625,3.0390000343322754,1
2022-07-29,3253.239990234375,12266.919921875,2213.81005859375,7173.7998046875,6945.2001953125,3796.840087890625,57570.25,741.8599853515625,32845.12890625,6448.5,7423.39990234375,13484.0498046875,4130.2900390625,20156.509765625,12390.6904296875,6951.123046875,1492.22998046875,1255.1500244140625,27801.640625,15327.7099609375,1885.22998046875,3211.56005859375,3708.10009765625,21.329999923706055,4144.81982421875,103165.0,2.694999933242798,19692.900390625,2.2980000972747803,2451.5,122528.0,48144.328125,11492.650390625,1984.3399658203125,2.6419999599456787,15000.0703125,2.9739999771118164,1
2022-07-31,3253.239990234375,12266.919921875,2213.81005859375,7173.7998046875,6945.2001953125,3796.840087890625,57570.25,741.8599853515625,32845.12890625,6448.5,7423.39990234375,13484.0498046875,4130.2900390625,20156.509765625,12390.6904296875,6951.123046875,1492.22998046875,1255.1500244140625,27801.640625,15327.7099609375,1885.22998046875,3211.56005859375,3708.10009765625,21.329999923706055,4144.81982421875,103165.0,2.694999933242798,19692.900390625,2.2980000972747803,2451.5,122528.0,48144.328125,11492.650390625,2012.199951171875,2.6419999599456787,15000.0703125,2.9739999771118164,1
2022-08-01,3259.9599609375,12413.8701171875,2180.090087890625,7213.0,6993.0,3734.449951171875,58115.5,741.5900268554688,32798.3984375,6436.85986328125,7413.39990234375,13479.6298828125,4118.6298828125,20165.83984375,12368.98046875,6968.783203125,1502.0699462890625,1252.0699462890625,27993.349609375,15286.009765625,1883.31005859375,3238.75,3708.10009765625,22.84000015258789,4095.840087890625,102225.0,2.6679999828338623,19692.900390625,2.265000104904175,2452.25,117587.0,47384.55859375,11525.8701171875,2003.6300048828125,2.6059999465942383,14981.6904296875,2.924999952316284,1
2022-08-02,3186.27001953125,12120.01953125,2137.300048828125,7216.39990234375,6998.10009765625,3721.18994140625,58136.359375,740.5800170898438,32396.169921875,6409.7998046875,7409.10009765625,13449.2001953125,4091.18994140625,19689.2109375,12348.759765625,6988.1572265625,1495.050048828125,1247.3499755859375,27594.73046875,15162.6796875,1882.449951171875,3239.14990234375,3684.6298828125,23.93000030517578,4053.06005859375,103362.0,2.861999988555908,19505.30078125,2.4630000591278076,2439.6201171875,118691.0,46902.69140625,11532.4599609375,1989.3299560546875,2.740999937057495,14747.23046875,2.984999895095825,1
2022-08-03,3163.669921875,11982.259765625,2123.919921875,7202.89990234375,6975.89990234375,3786.080078125,58350.53125,742.8200073242188,32812.5,6472.06005859375,7445.7001953125,13587.5595703125,4155.169921875,19767.08984375,12668.16015625,7046.634765625,1490.5699462890625,1261.25,27741.900390625,15267.16015625,1908.9300537109375,3252.06005859375,3732.5400390625,21.950000762939453,4003.110107421875,103775.0,2.871999979019165,19545.900390625,2.427999973297119,2461.449951171875,120390.0,46989.609375,11705.0302734375,2005.510009765625,2.747999906539917,14777.01953125,2.9769999980926514,1
2022-08-04,3189.0400390625,12065.2197265625,2116.580078125,7207.5,6974.89990234375,3775.27001953125,58298.80078125,743.8099975585938,32726.8203125,6513.39013671875,7448.10009765625,13662.6796875,4151.93994140625,20174.0390625,12720.580078125,7057.34814453125,1507.7099609375,1262.02001953125,27932.19921875,15224.2099609375,1906.4599609375,3269.860107421875,3754.60009765625,21.440000534057617,3914.179931640625,105892.0,2.7739999294281006,19577.0,2.378000020980835,2473.110107421875,120437.0,46916.171875,11735.4697265625,2011.260009765625,2.6760001182556152,14702.2001953125,2.9609999656677246,1
2022-08-05,3227.030029296875,12269.2099609375,2054.2900390625,7250.2998046875,7015.60009765625,3763.050048828125,58387.9296875,741.9500122070312,32803.46875,6472.35009765625,7439.7001953125,13573.9296875,4145.18994140625,20201.939453125,12657.5498046875,7084.65478515625,1501.550048828125,1253.8900146484375,28175.869140625,15273.23046875,1921.8199462890625,3282.8798828125,3725.389892578125,21.149999618530273,3964.60009765625,106472.0,2.9760000705718994,19620.099609375,2.4100000858306885,2490.800048828125,121004.0,46723.4296875,11728.4697265625,2011.260009765625,2.8399999141693115,15036.0400390625,3.065000057220459,1
2022-08-08,3236.929931640625,12302.150390625,2088.39990234375,7259.5,7020.60009765625,3798.909912109375,58853.0703125,747.489990234375,32832.5390625,6524.43994140625,7482.39990234375,13687.6904296875,4140.06005859375,20045.76953125,12644.4599609375,7086.84912109375,1496.030029296875,1263.550048828125,28249.240234375,15305.7998046875,1941.2099609375,3270.97998046875,3757.219970703125,21.290000915527344,3971.0400390625,108402.0,2.9110000133514404,19669.19921875,2.4600000381469727,2493.10009765625,123953.0,47354.859375,11702.8095703125,2046.0,2.765000104904175,15020.41015625,2.997999906539917,1
2022-08-09,3247.429931640625,12331.08984375,2136.800048828125,7278.60009765625,7029.7998046875,3811.2900390625,58853.0703125,747.7999877929688,32774.41015625,6490.0,7488.2001953125,13534.9697265625,4122.47021484375,20003.439453125,12493.9296875,7102.8798828125,1497.6800537109375,1254.719970703125,27999.9609375,15264.7900390625,1912.8900146484375,3270.97998046875,3715.3701171875,21.770000457763672,4004.72998046875,108651.0,2.9800000190734863,19578.30078125,2.569999933242798,2503.4599609375,121921.0,47241.80859375,11753.48046875,2039.300048828125,2.796999931335449,15050.2802734375,3.005000114440918,1
2022-08-10,3230.02001953125,12223.509765625,2151.5,7238.7001953125,6992.7001953125,3837.89990234375,58817.2890625,750.9000244140625,33309.51171875,6523.43994140625,7507.10009765625,13700.9296875,4210.240234375,19610.83984375,12854.7998046875,7086.23583984375,1492.3299560546875,1262.1600341796875,27819.330078125,15552.7001953125,1969.25,3286.330078125,3749.35009765625,19.739999771118164,4060.949951171875,110236.0,2.9230000972747803,19885.900390625,2.5350000858306885,2480.8798828125,122130.0,47808.2109375,11752.08984375,2076.389892578125,2.7860000133514404,14939.01953125,3.0420000553131104,1
2022-08-11,3281.669921875,12474.0302734375,2133.110107421875,7325.39990234375,7071.0,3839.9599609375,59332.6015625,746.2100219726562,33336.671875,6544.669921875,7465.89990234375,13694.509765625,4207.27001953125,20082.4296875,12779.91015625,7160.384765625,1505.56005859375,1268.3399658203125,27819.330078125,15602.9296875,1975.260009765625,3301.9599609375,3757.050048828125,20.200000762939453,4164.75,109718.0,2.98799991607666,19991.900390625,2.490000009536743,2523.780029296875,123334.0,48460.55078125,11760.009765625,2089.419921875,2.888000011444092,15197.849609375,3.1730000972747803,1
2022-08-12,3276.889892578125,12419.3896484375,2147.330078125,7288.7998046875,7032.5,3844.2099609375,59462.78125,749.3900146484375,33761.05078125,6553.85986328125,7500.89990234375,13795.849609375,4280.14990234375,20175.619140625,13047.1904296875,7129.27685546875,1506.18994140625,1269.0999755859375,28546.98046875,15804.3798828125,2016.6199951171875,3269.27001953125,3776.81005859375,19.530000686645508,4219.64013671875,112764.0,2.9769999980926514,20179.80078125,2.5,2527.93994140625,125980.0,48853.37109375,11730.51953125,2089.419921875,2.8489999771118164,15288.9697265625,3.118000030517578,1
2022-08-15,3276.090087890625,12460.2197265625,2165.1201171875,7324.89990234375,7064.2998046875,3866.090087890625,59462.78125,749.9400024414062,33912.44140625,6569.9501953125,7509.2001953125,13816.6103515625,4297.14013671875,20040.859375,13128.0498046875,7093.27587890625,1504.010009765625,1272.1199951171875,28871.779296875,15794.330078125,2021.3499755859375,3256.820068359375,3789.6201171875,19.950000762939453,4177.77978515625,113032.0,2.9130001068115234,20180.599609375,2.513000011444092,2527.93994140625,125980.0,48638.359375,11789.0302734375,2104.570068359375,2.7909998893737793,15417.349609375,3.0959999561309814,1
2022-08-16,3277.8798828125,12470.1103515625,2208.330078125,7361.89990234375,7105.39990234375,3858.6201171875,59842.2109375,753.3300170898438,34152.01171875,6592.580078125,7536.10009765625,13910.1201171875,4305.2001953125,19830.51953125,13102.5498046875,7133.453125,1518.780029296875,1276.5699462890625,28868.91015625,15846.7900390625,2020.530029296875,3253.7900390625,3805.219970703125,19.690000534057617,4217.10986328125,113512.0,2.9579999446868896,20270.0,2.5980000495910645,2533.52001953125,124787.0,48801.6796875,11847.150390625,2104.179931640625,2.8239998817443848,15420.5703125,3.11299991607666,1
2022-08-17,3292.530029296875,12595.4599609375,2188.56005859375,7381.10009765625,7127.7001953125,3820.64990234375,60260.12890625,750.8300170898438,33980.3203125,6528.31982421875,7515.7998046875,13626.7099609375,4274.0400390625,19922.44921875,12938.1201171875,7133.453125,1518.1600341796875,1265.9300537109375,29222.76953125,15734.1103515625,1987.31005859375,3262.760009765625,3756.06005859375,19.899999618530273,4230.27001953125,113708.0,3.0480000972747803,20181.400390625,2.568000078201294,2516.469970703125,125963.0,48734.0390625,11852.9296875,2081.580078125,2.8929998874664307,15465.4501953125,3.1459999084472656,1
2022-08-18,3277.5400390625,12517.3203125,2194.31005859375,7357.7001953125,7112.7998046875,3804.090087890625,60298.0,753.4099731445312,33999.0390625,6557.39990234375,7541.89990234375,13697.41015625,4283.740234375,19763.91015625,12965.33984375,7186.55810546875,1516.6199951171875,1271.3499755859375,28942.140625,15763.900390625,2000.72998046875,3273.47998046875,3777.3798828125,19.559999465942383,4335.93017578125,113813.0,3.0309998989105225,20265.400390625,2.565000057220459,2508.050048828125,131491.0,48729.80078125,11814.33984375,2105.909912109375,2.880000114440918,15396.759765625,3.1389999389648438,1
2022-08-19,3258.080078125,12358.5498046875,2195.159912109375,7358.7001953125,7114.5,3769.739990234375,59646.1484375,753.5999755859375,33706.73828125,6495.830078125,7550.39990234375,13544.51953125,4228.47998046875,19773.029296875,12705.2197265625,7172.43408203125,1504.43994140625,1261.050048828125,28930.330078125,15588.3203125,1957.3499755859375,3246.510009765625,3730.320068359375,20.600000381469727,4297.580078125,111496.0,3.115999937057495,20111.400390625,2.5799999237060547,2492.68994140625,131009.0,48463.26171875,11684.8095703125,2105.909912109375,2.989000082015991,15408.7802734375,3.2249999046325684,1
2022-08-21,3258.080078125,12358.5498046875,2195.159912109375,7358.7001953125,7114.5,3769.739990234375,59646.1484375,753.5999755859375,33706.73828125,6495.830078125,7550.39990234375,13544.51953125,4228.47998046875,19773.029296875,12705.2197265625,7172.43408203125,1504.43994140625,1261.050048828125,28930.330078125,15588.3203125,1957.3499755859375,3246.510009765625,3730.320068359375,20.600000381469727,4297.580078125,111496.0,3.115999937057495,20111.400390625,2.5799999237060547,2492.68994140625,131009.0,48463.26171875,11684.8095703125,2093.93994140625,2.989000082015991,15408.7802734375,3.2249999046325684,1
2022-08-22,3277.7900390625,12505.6796875,2228.110107421875,7287.2001953125,7046.89990234375,3736.60009765625,58773.87109375,752.260009765625,33063.609375,6378.740234375,7533.7998046875,13230.5703125,4137.990234375,19656.98046875,12381.5703125,7107.98291015625,1487.3699951171875,1243.3699951171875,28794.5,15341.849609375,1915.739990234375,3262.570068359375,3658.219970703125,23.799999237060547,4293.64990234375,110501.0,3.178999900817871,19974.900390625,2.6480000019073486,2462.5,132253.0,48016.609375,11763.9501953125,2072.080078125,3.0369999408721924,15245.1396484375,3.242000102996826,1
2022-08-23,3276.219970703125,12455.150390625,2260.080078125,7199.2001953125,6961.7998046875,3703.3798828125,59031.30078125,747.219970703125,32909.58984375,6362.02001953125,7488.10009765625,13194.23046875,4128.72998046875,19503.25,12381.2998046875,7163.26513671875,1482.5699462890625,1245.260009765625,28452.75,15338.150390625,1919.1400146484375,3246.2099609375,3652.52001953125,24.110000610351562,4427.9599609375,112857.0,3.180999994277954,19985.400390625,2.703000068664551,2435.340087890625,136998.0,47974.03125,11643.2099609375,2088.75,3.053999900817871,15095.8896484375,3.25600004196167,1
2022-08-24,3215.199951171875,12096.3896484375,2248.219970703125,7242.2998046875,6998.10009765625,3732.3701171875,59085.4296875,746.6099853515625,32969.23046875,6386.759765625,7471.5,13220.0595703125,4140.77001953125,19268.740234375,12431.5302734375,7194.7060546875,1467.260009765625,1251.0400390625,28313.470703125,15392.0595703125,1935.2900390625,3233.47998046875,3667.4599609375,22.81999969482422,4460.89990234375,112898.0,3.2309999465942383,20021.400390625,2.7130000591278076,2447.449951171875,140246.0,47449.73046875,11655.330078125,2116.159912109375,3.1059999465942383,15069.1904296875,3.321000099182129,1
2022-08-25,3246.25,12104.0302734375,2246.340087890625,7291.89990234375,7048.10009765625,3732.030029296875,58774.71875,747.25,33291.78125,6381.56005859375,7479.7001953125,13271.9599609375,4199.1201171875,19968.380859375,12639.26953125,7174.2080078125,1495.489990234375,1254.1199951171875,28479.009765625,15595.240234375,1964.6400146484375,3247.800048828125,3674.5400390625,21.780000686645508,4472.10009765625,113532.0,3.1570000648498535,20172.30078125,2.7300000190734863,2477.260009765625,142778.0,47724.23828125,11627.1396484375,2112.93994140625,3.0260000228881836,15200.0400390625,3.2339999675750732,1
2022-08-26,3236.219970703125,12059.7099609375,2268.889892578125,7345.7998046875,7104.10009765625,3663.469970703125,58833.87109375,741.489990234375,32283.400390625,6274.259765625,7427.2998046875,12971.4697265625,4057.659912109375,20170.0390625,12141.7099609375,7135.248046875,1500.2900390625,1234.989990234375,28641.380859375,15178.2099609375,1899.8299560546875,3249.530029296875,3603.679931640625,25.559999465942383,4408.7001953125,112299.0,3.194999933242798,19873.30078125,2.755000114440918,2481.030029296875,141460.0,47272.109375,11608.2900390625,2112.93994140625,3.0350000858306885,15278.4404296875,3.2049999237060547,1
2022-08-28,3236.219970703125,12059.7099609375,2268.889892578125,7345.7998046875,7104.10009765625,3663.469970703125,58833.87109375,741.489990234375,32283.400390625,6274.259765625,7427.2998046875,12971.4697265625,4057.659912109375,20170.0390625,12141.7099609375,7135.248046875,1500.2900390625,1234.989990234375,28641.380859375,15178.2099609375,1899.8299560546875,3249.530029296875,3603.679931640625,25.559999465942383,4408.7001953125,112299.0,3.194999933242798,19873.30078125,2.755000114440918,2481.030029296875,141460.0,47272.109375,11608.2900390625,2081.080078125,3.0350000858306885,15278.4404296875,3.2049999237060547,1
2022-08-29,3240.72998046875,12018.16015625,2296.330078125,7193.39990234375,6965.5,3641.909912109375,57972.62109375,741.489990234375,32098.990234375,6222.27978515625,7427.2998046875,12892.990234375,4030.610107421875,20023.220703125,12017.669921875,7132.044921875,1501.5699462890625,1223.1700439453125,27878.9609375,15118.849609375,1882.93994140625,3222.260009765625,3570.510009765625,26.209999084472656,4426.7998046875,112323.0,3.263000011444092,19836.099609375,2.7980000972747803,2426.889892578125,143805.0,46322.1015625,11506.9404296875,2081.60009765625,3.109999895095825,14926.1904296875,3.246999979019165,1
2022-08-30,3227.219970703125,11970.7900390625,2306.6201171875,7230.39990234375,6998.2998046875,3629.340087890625,59537.0703125,734.72998046875,31790.869140625,6210.22021484375,7361.60009765625,12961.1396484375,3986.159912109375,19949.029296875,11883.1396484375,7159.47314453125,1512.050048828125,1212.6800537109375,28195.580078125,14931.419921875,1855.5899658203125,3239.330078125,3561.919921875,26.209999084472656,4313.18994140625,110431.0,3.2769999504089355,19512.900390625,2.872999906539917,2450.929931640625,141134.0,45922.05078125,11648.650390625,2071.530029296875,3.109999895095825,14953.6298828125,3.2200000286102295,1
